,country,h_cat,keyphrases,keywords,kmeans_augmented,kmeans_plain,label,links,tfidf
38,1,0.0,0.0,1.0,0.0,1.0,tools,0.0,0.003191606252340825
39,1,0.0,0.0,1.0,0.0,1.0,consumer,0.0,0.003163104168778584
40,2,0.0,0.0,1.0,0.0,1.0,protocol,0.0,0.00908955584694177
41,2,0.0,0.0,1.0,0.0,1.0,rfc,0.0,0.0074754049320832116
42,2,0.0,0.0,1.0,0.0,1.0,network,0.0,0.007174280016712037
43,2,0.0,0.0,1.0,0.0,1.0,connections,0.0,0.005794444131160622
44,2,0.0,0.0,1.0,0.0,1.0,provide,0.0,0.005779137990429148
45,2,0.0,0.0,1.0,0.0,1.0,address,0.0,0.00521783017876372
46,2,0.0,0.0,1.0,0.0,1.0,secure,0.0,0.005179584524886732
47,2,0.0,0.0,1.0,0.0,1.0,tcp,0.0,0.005171888802017663
48,2,0.0,0.0,1.0,0.0,1.0,standard,0.0,0.00484512802313774
49,2,0.0,0.0,1.0,0.0,1.0,operating,0.0,0.004822475435984275
50,2,0.0,0.0,1.0,0.0,1.0,uses,0.0,0.004741006091653812
